row_id,task,label,variety_name,source_name,text,text_norm
3047,sentiment,1,en-IN,Google,It's a very famous restaurant. And this shop provides tasty fast food and chinnese food. Everything is available there... from lunch to dinner.,It's a very famous restaurant. And this shop provides tasty fast food and chinnese food. Everything is available there... from lunch to dinner.
6059,sentiment,1,en-UK,Google,Hired a room upstairs very good but only gave 4 stars because of the stairs so I'm not sure if disabled people could access it.,Hired a room upstairs very good but only gave <num> stars because of the stairs so I'm not sure if disabled people could access it.
7806,sentiment,1,en-UK,Google,"Lovely decor and vibrant atmosphere. As others have implied, do n't come here if you want silence, but it was n't so loud that I was n't able to have a conversation. Faultless service from the staff. Portions are a little small.","Lovely decor and vibrant atmosphere. As others have implied, do n't come here if you want silence, but it was n't so loud that I was n't able to have a conversation. Faultless service from the staff. Portions are a little small."
674,sentiment,1,en-AU,Google,"Sparkly clean, the most delightful staff. The food are so so so fresh, it's not something I've seen in fast food ever. The amount of care went into the quality is just out of this world. My palette is a little different to theirs so it's not the best tasting food I had, this particular thing is quite individualised so do n't let it put you off. I recommend everyone to try it at least once.","Sparkly clean, the most delightful staff. The food are so so so fresh, it's not something I've seen in fast food ever. The amount of care went into the quality is just out of this world. My palette is a little different to theirs so it's not the best tasting food I had, this particular thing is quite individualised so do n't let it put you off. I recommend everyone to try it at least once."
367,sentiment,1,en-AU,Google,"Lovely find on a Sunday. Excellent coffee, freshly squeezed juice options and friendly service. In summer, the courtyard eating area would be ideal. Meals of note were the pulled pork salad and the Moroccan chicken salad. Wow factor from the first bite.","Lovely find on a Sunday. Excellent coffee, freshly squeezed juice options and friendly service. In summer, the courtyard eating area would be ideal. Meals of note were the pulled pork salad and the Moroccan chicken salad. Wow factor from the first bite."
3601,sentiment,1,en-IN,Google,Taste good and they make fresh momos.. unlimited momos are great veg steam unlimited at 89 woow.. on weekends it's too busy if your near by Janakpuri you must try it..,Taste good and they make fresh momos.. unlimited momos are great veg steam unlimited at <num> woow.. on weekends it's too busy if your near by Janakpuri you must try it..
308,sentiment,1,en-AU,Google,"Love the lobster dumpling. Ordered the 130 set menu. The "" strange flavour "" dumpling was also amazing. Rest of the dishes in the set menu was good. The vegetable dish was fresh, the beef dish was good although some beef steak cube was medium rare and some were medium well. The fish dish was great. The dessert was average. I thought this was another expensive dumpling place, I was so wrong, no wonder this restaurant is so popular in Sydney. Ca n't wait to go back for the lobster dumpling!","Love the lobster dumpling. Ordered the <num> set menu. The "" strange flavour "" dumpling was also amazing. Rest of the dishes in the set menu was good. The vegetable dish was fresh, the beef dish was good although some beef steak cube was medium rare and some were medium well. The fish dish was great. The dessert was average. I thought this was another expensive dumpling place, I was so wrong, no wonder this restaurant is so popular in Sydney. Ca n't wait to go back for the lobster dumpling!"
6779,sentiment,1,en-UK,Google,"Hideaway Streatham is real gem to the local community. It's a special lively place to hang out and enjoy real entertainment at a fraction of the price you would pay in the West End to see some really famous good performance. Ambience, food, drinks etc is lovely. I wish there was a pick and mix on the menu of finger food as I as well as my friends are n't always up for eating heavy based meals. Overall lovely and there is also a comedy club. I had my husband private 40th birthday in the comedy area and it was really lovely. Few pics from Eric Benet performance on. Go check it out","Hideaway Streatham is real gem to the local community. It's a special lively place to hang out and enjoy real entertainment at a fraction of the price you would pay in the West End to see some really famous good performance. Ambience, food, drinks etc is lovely. I wish there was a pick and mix on the menu of finger food as I as well as my friends are n't always up for eating heavy based meals. Overall lovely and there is also a comedy club. I had my husband private 40th birthday in the comedy area and it was really lovely. Few pics from Eric Benet performance on. Go check it out"
6912,sentiment,1,en-UK,Google,"A hidden gem in Newport city centre! Art gallery on the top floor( lift available) is a curious eclectic mix of displays including permanent ones devoted to all things ' tea ' and temporary exhibits from local artists-when we visited it was ' how green is my valley ' by Ron McCormick. The museum on Level 1 is accessed through the library and once again contains an eclectic mix of fascinating artefacts from Welsh history including interactive displays, and mosaics. There a kids activity trail to keep them busy too! Food and drink is limited to vending machines and seating area on top floor.","A hidden gem in Newport city centre! Art gallery on the top floor( lift available) is a curious eclectic mix of displays including permanent ones devoted to all things ' tea ' and temporary exhibits from local artists-when we visited it was ' how green is my valley ' by Ron McCormick. The museum on Level <num> is accessed through the library and once again contains an eclectic mix of fascinating artefacts from Welsh history including interactive displays, and mosaics. There a kids activity trail to keep them busy too! Food and drink is limited to vending machines and seating area on top floor."
6784,sentiment,1,en-UK,Google,"It is a great live music venture that offers so much to emerging artists and people who want to get into the music industry. With a small bar at the front, you can then either enter the main venue hall( seats around 200) behind the bar, with a large seated area to eat and drink to the right. There is also an outside area. We went for the launch of a new magazine. The complimentary food of haloumi fries, fried cauliflower and salt and pepper fries were all OK, but nothing special. Overall, it is a great venue for Birkenhead and Wirral.","It is a great live music venture that offers so much to emerging artists and people who want to get into the music industry. With a small bar at the front, you can then either enter the main venue hall( seats around <num>) behind the bar, with a large seated area to eat and drink to the right. There is also an outside area. We went for the launch of a new magazine. The complimentary food of haloumi fries, fried cauliflower and salt and pepper fries were all OK, but nothing special. Overall, it is a great venue for Birkenhead and Wirral."
2790,sentiment,0,en-IN,Google,"Food is good but the sitting is in the open, and summers are really hot. Need better sitting. Grill sandwich was good.","Food is good but the sitting is in the open, and summers are really hot. Need better sitting. Grill sandwich was good."
7670,sentiment,1,en-UK,Google,"Stayed dinner, bed and breakfast on a great priced deal. The hotel is being refurbished so is tired and run down in places. Our room was OK. Breakfast the first morning was something to be desired.... But this was due to a different chef on, as the following morning it was lovely. We had dinner in the bar downstairs, the food was lovely and we were entitled to 2 courses from the menu in with our room deal, though no atmosphere to stick around. All in all it was a fab offer though. The quaint village is 10 mins walk away if you want pubs, cobbled streets, and a good atmosphere.","Stayed dinner, bed and breakfast on a great priced deal. The hotel is being refurbished so is tired and run down in places. Our room was OK. Breakfast the first morning was something to be desired.... But this was due to a different chef on, as the following morning it was lovely. We had dinner in the bar downstairs, the food was lovely and we were entitled to <num> courses from the menu in with our room deal, though no atmosphere to stick around. All in all it was a fab offer though. The quaint village is <num> mins walk away if you want pubs, cobbled streets, and a good atmosphere."
786,sentiment,1,en-AU,Google,Great coffee but a tad expensive.,Great coffee but a tad expensive.
113,sentiment,1,en-AU,Google,"Went for brunch at this cafe. The brunch was really nice and was served quickly, the staff were lovely and the cafe was really nicely decorated. It was a bit on the expensive side but would recommend!","Went for brunch at this cafe. The brunch was really nice and was served quickly, the staff were lovely and the cafe was really nicely decorated. It was a bit on the expensive side but would recommend!"
3815,sentiment,1,en-IN,Google,"I have been to this cafe, and it's amazing. I loved the food, the vibe and overall theme of the cafe. Would highly recommend to anyone who is a foody, and wish to eat the best momos in Jagadhri.:","I have been to this cafe, and it's amazing. I loved the food, the vibe and overall theme of the cafe. Would highly recommend to anyone who is a foody, and wish to eat the best momos in Jagadhri.:"
6524,sentiment,1,en-UK,Google,"Good buffet styled restaurant with excellent ambience, no loud music( thankfully) and decent food. I had limited options as a vegetarian but my meat loving friends enjoyed it more. The seating is comfortable and price is affordable. Also enjoyed their Asian desserts, but they also have icecream option.","Good buffet styled restaurant with excellent ambience, no loud music( thankfully) and decent food. I had limited options as a vegetarian but my meat loving friends enjoyed it more. The seating is comfortable and price is affordable. Also enjoyed their Asian desserts, but they also have icecream option."
3339,sentiment,0,en-IN,Google,We ordered Chiken sandwich.. But the filling was worst one ever I had.,We ordered Chiken sandwich.. But the filling was worst one ever I had.
3051,sentiment,1,en-IN,Google,"For those craving a classic sandwich, the Madhuram Sandwich is a popular choice. Crunchy vegetables and generous layer of tangy chutneys between the breads over with the crisp and savory sev, the creamy mayo and the cheese on top. This contrast of textures and flavors makes this sandwich a delightful treat for the taste bud.","For those craving a classic sandwich, the Madhuram Sandwich is a popular choice. Crunchy vegetables and generous layer of tangy chutneys between the breads over with the crisp and savory sev, the creamy mayo and the cheese on top. This contrast of textures and flavors makes this sandwich a delightful treat for the taste bud."
6112,sentiment,1,en-UK,Google,Food was really delicious and very good portions. The staff make this hidden gem even more special. They were really welcome and accommodating to us all for our birthday visit. Will hopefully get a chance to visit again some day but will always recommend to anyone looking for Italian food done right.,Food was really delicious and very good portions. The staff make this hidden gem even more special. They were really welcome and accommodating to us all for our birthday visit. Will hopefully get a chance to visit again some day but will always recommend to anyone looking for Italian food done right.
7504,sentiment,1,en-UK,Google,First time trying Wingstop after my visit to Boom Battle Bar downstairs. Quick waiting time for what I ordered and at that time of night. Always going to Wingstop after I've been to Boom Battle Bar.,First time trying Wingstop after my visit to Boom Battle Bar downstairs. Quick waiting time for what I ordered and at that time of night. Always going to Wingstop after I've been to Boom Battle Bar.
7017,sentiment,0,en-UK,Google,"My wife and myself went to weather-spoons Worcester today. My wife had the burrito salad bowl which was fine. I ordered a medium sirloin steak which is just about the worst steak I have ever had. It was tough as old boots, very fatty and very very well done in the burnt sense. The chips were burnt. The grilled tomato was cold. The beer was ok though.","My wife and myself went to weather-spoons Worcester today. My wife had the burrito salad bowl which was fine. I ordered a medium sirloin steak which is just about the worst steak I have ever had. It was tough as old boots, very fatty and very very well done in the burnt sense. The chips were burnt. The grilled tomato was cold. The beer was ok though."
701,sentiment,1,en-AU,Google,"A nice walkway with plenty of potential, although there were lots of maintenance barriers and unfortunately lots of rubbish during our time of visiting. Dogs are allowed on the walk on leash, and there plenty of options for roadside parking along the platform walk. There a large children playground at one side of the walkway, and toilet blocks at either side.","A nice walkway with plenty of potential, although there were lots of maintenance barriers and unfortunately lots of rubbish during our time of visiting. Dogs are allowed on the walk on leash, and there plenty of options for roadside parking along the platform walk. There a large children playground at one side of the walkway, and toilet blocks at either side."
672,sentiment,1,en-AU,Google,It is the first cafe we tried in Geraldton city and it really impressed us. We had breakfast and all the dishes were up to the mark. The atmosphere was very relaxing and vibrant as well. We Enjoyed it totally and will return for more.,It is the first cafe we tried in Geraldton city and it really impressed us. We had breakfast and all the dishes were up to the mark. The atmosphere was very relaxing and vibrant as well. We Enjoyed it totally and will return for more.
6909,sentiment,1,en-UK,Google,We tried this Italian restaurant in Ruislip for a late brunch and were impressed with their two course early bird menu which is very good value at 14 per person and delivers in terms of food quality. I went for the parmigiana to start which was well balanced and simply scrumptious. For my main I tried the rigatoni alla boscailo which was a mushroom pasta with a gorgonzola and cream sauce. Vegetarian pasta frequently disappoints especially when on a set menu but this certainly did not. You will find great service in Mamma Rosa and it is so nice to find a decent Italian restaurant a stone throw from home.,We tried this Italian restaurant in Ruislip for a late brunch and were impressed with their two course early bird menu which is very good value at <num> per person and delivers in terms of food quality. I went for the parmigiana to start which was well balanced and simply scrumptious. For my main I tried the rigatoni alla boscailo which was a mushroom pasta with a gorgonzola and cream sauce. Vegetarian pasta frequently disappoints especially when on a set menu but this certainly did not. You will find great service in Mamma Rosa and it is so nice to find a decent Italian restaurant a stone throw from home.
3395,sentiment,0,en-IN,Google,Tried the kande pohe Samosa with chilly chutney. The first bite it may mess us with your head as we are not used to eat kande pohe wrapped in anything and that too deep fried. But from the second bite onwards you would like to order one more. It was that Good except the extra oil.,Tried the kande pohe Samosa with chilly chutney. The first bite it may mess us with your head as we are not used to eat kande pohe wrapped in anything and that too deep fried. But from the second bite onwards you would like to order one more. It was that Good except the extra oil.
2802,sentiment,1,en-IN,Google,"Very neet and clean place, also come along with family and friends. Provide good service at very affordable price.","Very neet and clean place, also come along with family and friends. Provide good service at very affordable price."
7510,sentiment,0,en-UK,Google,"I recently went to Stratford Picturehouse to see the movie Challengers, which was great might I add. However, just as the movie came to an end and the credits came on, I turned on the flash on my phone so that I could pick up my bag and there it was, a baby mouse! Yuck yuck, I simply lost my mind( as rodents are my biggest fear) I immediately grabbed my stuff and ran out the cinema like a woman on fire! I was absolutely terrified and shaking. I reported my awful experience to a member of staff who was both helpful and respectful. She brought me to her Supervisor, who then called for a Manager, who was very apologetic and did take immediate action by closing down screen 3 for cleaning / pest control visit and also gifted me with two complimentary tickets to be used at any of the Pictrehouses. I really thankful that happened at the ending of the movie, as opposed to somewhere during it, as everybody in that auditorium would have had their movie spoiled by all of my screaming! It looking very doubtful that I be returning back anytime soon, which is a real shame as it my local, but I just ca n't get that image out of my mind","I recently went to Stratford Picturehouse to see the movie Challengers, which was great might I add. However, just as the movie came to an end and the credits came on, I turned on the flash on my phone so that I could pick up my bag and there it was, a baby mouse! Yuck yuck, I simply lost my mind( as rodents are my biggest fear) I immediately grabbed my stuff and ran out the cinema like a woman on fire! I was absolutely terrified and shaking. I reported my awful experience to a member of staff who was both helpful and respectful. She brought me to her Supervisor, who then called for a Manager, who was very apologetic and did take immediate action by closing down screen <num> for cleaning / pest control visit and also gifted me with two complimentary tickets to be used at any of the Pictrehouses. I really thankful that happened at the ending of the movie, as opposed to somewhere during it, as everybody in that auditorium would have had their movie spoiled by all of my screaming! It looking very doubtful that I be returning back anytime soon, which is a real shame as it my local, but I just ca n't get that image out of my mind"
6968,sentiment,1,en-UK,Google,"Their breakfast meal starts before 11 am and you can buy any hot drink and toasted bun with egg and bacon for around. After 4 pm, you can buy any hot drink( or cold) and pizza for only 2. Enjoy","Their breakfast meal starts before <num> am and you can buy any hot drink and toasted bun with egg and bacon for around. After <num> pm, you can buy any hot drink( or cold) and pizza for only <num>. Enjoy"
6344,sentiment,1,en-UK,Google,"I was pleasantly surprised by the accommodation, service and super yummy food. The room that was in, was initially a little noisy( upstairs occupant in the room, walking about), but once they went to sleep, much quieter. I will definitely be back.","I was pleasantly surprised by the accommodation, service and super yummy food. The room that was in, was initially a little noisy( upstairs occupant in the room, walking about), but once they went to sleep, much quieter. I will definitely be back."
4270,sentiment,1,en-IN,Google,Good food at reasonable price. Good staff.,Good food at reasonable price. Good staff.
682,sentiment,1,en-AU,Google,"Really tidy, clean, modern accomodation. Very friendly check in service. My first room there was a lot of outside noise. And the lovely staff moved me to somewhere quieter.","Really tidy, clean, modern accomodation. Very friendly check in service. My first room there was a lot of outside noise. And the lovely staff moved me to somewhere quieter."
3138,sentiment,1,en-IN,Google,"Nice menu, good service, value for money, parking is only concern, need to park at thirnakara maidan","Nice menu, good service, value for money, parking is only concern, need to park at thirnakara maidan"
579,sentiment,0,en-AU,Google,Had lunch here one warm day. The food was not of a very high standard. The calamari was awful. Definitely frozen supermarket packet as there was very little meat under the batter. Chips were average. Pizza selection limited and not very inviting. Tasted just ok. Prices were not justified for the quality of food. Definite no love in this kitchen. Wo n't be going back any time soon.,Had lunch here one warm day. The food was not of a very high standard. The calamari was awful. Definitely frozen supermarket packet as there was very little meat under the batter. Chips were average. Pizza selection limited and not very inviting. Tasted just ok. Prices were not justified for the quality of food. Definite no love in this kitchen. Wo n't be going back any time soon.
161,sentiment,1,en-AU,Google,"Very busy. The girls were friendly but run off their feet. Very reasonable price, tho did think the Avocado was a bit expensive. Came 12 months ago, since visiting again from WA. As usual, very busy and very nice reasonably priced lunch. Satisfied customer.","Very busy. The girls were friendly but run off their feet. Very reasonable price, tho did think the Avocado was a bit expensive. Came <num> months ago, since visiting again from WA. As usual, very busy and very nice reasonably priced lunch. Satisfied customer."
7371,sentiment,1,en-UK,Google,What a great idea. We had a bit of everthing. They even bought out an umbrella to our table. Toilets too.,What a great idea. We had a bit of everthing. They even bought out an umbrella to our table. Toilets too.
3252,sentiment,0,en-IN,Google,Momo taste and options are good.. but service is too slow if you give more than 1 order.. offline orders takes so much time,Momo taste and options are good.. but service is too slow if you give more than <num> order.. offline orders takes so much time
6984,sentiment,1,en-UK,Google,"I really love the food. Very reasonable prices, good quantity and quality of food. The ambience of the restaurant was really nice with some indoor plants which makes it warm and cozy. But the place I do n't know for some reason it really cold when we visited so it felt a bit uncomfortable. The service was quick and good. Staff are polite. Everything pretty good except for the fact they do charge service charge and do n't know why a person is asked to pay when it do n't go to the staff but the restaurant itself. It would be better to tip the staff for their generous service than paying to the restaurant for god knows what. Also the service charge is bit too much to pay for a meal. Bit annoyed still I enjoyed the food. Hope they will remove the service charge though.","I really love the food. Very reasonable prices, good quantity and quality of food. The ambience of the restaurant was really nice with some indoor plants which makes it warm and cozy. But the place I do n't know for some reason it really cold when we visited so it felt a bit uncomfortable. The service was quick and good. Staff are polite. Everything pretty good except for the fact they do charge service charge and do n't know why a person is asked to pay when it do n't go to the staff but the restaurant itself. It would be better to tip the staff for their generous service than paying to the restaurant for god knows what. Also the service charge is bit too much to pay for a meal. Bit annoyed still I enjoyed the food. Hope they will remove the service charge though."
7630,sentiment,1,en-UK,Google,"At the moment during January, entry is free but of course they appreciate voluntary donations which you can do by card or cash. They do offer free guided tours or you can have an audio guide but that waffles on a bit. We were lucky to meet one of the guides with free time and he was interesting. The original part was built in Norman times( 1114) and the rest was added 1270-1328. There are numerous memorials with a high proportion of Devon soldiers. Numerous historic items can be found with the original mechanics of the large clock above the gift shop on view. The organ pipes are enormous being over 10mtrs tall. Well worth a visit. For only the next couple of days there is a light show on in the evenings.","At the moment during January, entry is free but of course they appreciate voluntary donations which you can do by card or cash. They do offer free guided tours or you can have an audio guide but that waffles on a bit. We were lucky to meet one of the guides with free time and he was interesting. The original part was built in Norman times( <num>) and the rest was added <num>-<num>. There are numerous memorials with a high proportion of Devon soldiers. Numerous historic items can be found with the original mechanics of the large clock above the gift shop on view. The organ pipes are enormous being over 10mtrs tall. Well worth a visit. For only the next couple of days there is a light show on in the evenings."
7271,sentiment,0,en-UK,Google,"Usually customer service is fine but on this occasion really poor. I spent nearly 25 and asked if I got anything for free( prawn crackers or bottle of drink) to which I was told no because everything is so expensive now. I mentioned that most chippys offer an item for free. The horrible young man in the Chippy, who was n't actually serving me, rudely said I could always go somewhere else. Yes I could and guess what I will be because I not paying money to be spoken to like that.","Usually customer service is fine but on this occasion really poor. I spent nearly <num> and asked if I got anything for free( prawn crackers or bottle of drink) to which I was told no because everything is so expensive now. I mentioned that most chippys offer an item for free. The horrible young man in the Chippy, who was n't actually serving me, rudely said I could always go somewhere else. Yes I could and guess what I will be because I not paying money to be spoken to like that."
3371,sentiment,1,en-IN,Google,"Do visit, if u love local food.","Do visit, if u love local food."
6299,sentiment,1,en-UK,Google,"Nice and light food-wonderful place to sit and have your coffee with great views out. Unlike other branches, the cleaning team is super-efficient. Love their morning snacks-their smoked salmon and egg mayo in a baguette.. nice!","Nice and light food-wonderful place to sit and have your coffee with great views out. Unlike other branches, the cleaning team is super-efficient. Love their morning snacks-their smoked salmon and egg mayo in a baguette.. nice!"
7412,sentiment,0,en-UK,Google,"Ordered a collection. I ordered a butterfly chicken with lemon and herb. I got an overcooked, super dry and burnt bit of chicken that did n't resemble butterfly chicken. I also certain there was n't any sauce on it. I got a really small portion of broccoli and my partners extra hot chicken wings had no sauce on either. Really disappointed as normally love a Nando. I could n't eat half of mine! My partner corn was also undercooked. Just an awful meal. Probably wo n't waste my time at this Nando again","Ordered a collection. I ordered a butterfly chicken with lemon and herb. I got an overcooked, super dry and burnt bit of chicken that did n't resemble butterfly chicken. I also certain there was n't any sauce on it. I got a really small portion of broccoli and my partners extra hot chicken wings had no sauce on either. Really disappointed as normally love a Nando. I could n't eat half of mine! My partner corn was also undercooked. Just an awful meal. Probably wo n't waste my time at this Nando again"
4014,sentiment,1,en-IN,Google,"The best chicken biryani in town is served here! Also lachha paratha and chicken curries tastes amazing! Whether you are veg or a non vegetarian, they have equally good options.","The best chicken biryani in town is served here! Also lachha paratha and chicken curries tastes amazing! Whether you are veg or a non vegetarian, they have equally good options."
576,sentiment,1,en-AU,Google,"Had a pleasant dining experience at this Chinese food restaurant! The price was reasonable, and it's run by a friendly Filipino family, which adds a warm touch to the ambiance. While the food was alright, I tried the sweet sour pork, and it was quite fragrant. However, I felt the flour used to fry the pork was a bit excessive, which affected the overall taste. Nevertheless, it's a decent place to enjoy some Chinese dishes in a friendly atmosphere.","Had a pleasant dining experience at this Chinese food restaurant! The price was reasonable, and it's run by a friendly Filipino family, which adds a warm touch to the ambiance. While the food was alright, I tried the sweet sour pork, and it was quite fragrant. However, I felt the flour used to fry the pork was a bit excessive, which affected the overall taste. Nevertheless, it's a decent place to enjoy some Chinese dishes in a friendly atmosphere."
256,sentiment,0,en-AU,Google,"We have ordered idli Samber, masala dosa, mysore masala dosa and Gulab jamun.. idly and Gulab jamun was ok.. dosa was not good at all. This restaurant name is based on dosa.. very disappointed maysore masala dasa was so so sweet.. not recommend.","We have ordered idli Samber, masala dosa, mysore masala dosa and Gulab jamun.. idly and Gulab jamun was ok.. dosa was not good at all. This restaurant name is based on dosa.. very disappointed maysore masala dasa was so so sweet.. not recommend."
924,sentiment,1,en-AU,Google,Great place for fish and chips but was so popular had run out of fish so had squid rings and battered prawns instead. Still very good. Well recommended,Great place for fish and chips but was so popular had run out of fish so had squid rings and battered prawns instead. Still very good. Well recommended
6803,sentiment,0,en-UK,Google,"My boyfriend and I went for what was supposed to be date night last night before going to the cinema next door. Took us a couple of minutes to get seated which is fine. We then got told by the waitress ' I just give you a list of everything we ran out of, is that okay '-she was only young so not going to slate her too much but the customer service skills definitely need working on. We were then given the list of ' sold out ' items-absolutely shocking for a Monday night!! We decided to go elsewhere at the majority of the items we wanted they did n't have, never known this to happen at a Nando in all the 10 years I been visiting. Will not be returning to this branch.","My boyfriend and I went for what was supposed to be date night last night before going to the cinema next door. Took us a couple of minutes to get seated which is fine. We then got told by the waitress ' I just give you a list of everything we ran out of, is that okay '-she was only young so not going to slate her too much but the customer service skills definitely need working on. We were then given the list of ' sold out ' items-absolutely shocking for a Monday night!! We decided to go elsewhere at the majority of the items we wanted they did n't have, never known this to happen at a Nando in all the <num> years I been visiting. Will not be returning to this branch."
3585,sentiment,1,en-IN,Google,Very clean and good maintenance seats are very comfortable need a little bit sound improvement,Very clean and good maintenance seats are very comfortable need a little bit sound improvement
7744,sentiment,1,en-UK,Google,"Really lovely cinema in a great location, staff were lovely and seats were really comfy! Just knocking one star off as it was so cold whilst watching the film. So we had to keep our coats on","Really lovely cinema in a great location, staff were lovely and seats were really comfy! Just knocking one star off as it was so cold whilst watching the film. So we had to keep our coats on"
3432,sentiment,0,en-IN,Google,It's L shaped gigantic vav with total seven storeys. From its entrance pylons to back wall of well it's probably as large as the vav of Adalaj. It was built in 15th century and currently in horrible condition. Filth and extremely dirty water have made it look like sewage. On its first storey a temple dedicated to Devi Bhadrakali is built.,It's L shaped gigantic vav with total seven storeys. From its entrance pylons to back wall of well it's probably as large as the vav of Adalaj. It was built in 15th century and currently in horrible condition. Filth and extremely dirty water have made it look like sewage. On its first storey a temple dedicated to Devi Bhadrakali is built.
2995,sentiment,1,en-IN,Google,One of the best and Popular Bakery ever and Every Baked Food is very Delicious,One of the best and Popular Bakery ever and Every Baked Food is very Delicious
6065,sentiment,1,en-UK,Google,"Very impressed with the food! We had to drop our car at the mechanic and decided to walk around to find a breakfast spot when we stumbled upon Weatherspoons. We had heard their prices were reasonable and decided to give them a try, but walking in we almost walked out again. The venue looked tacky, the table we sat at by the window was covered in crumbs which we decided to wipe off with a tissue. We had a look at the sticky menus on the table and decided on our breakfasts. The staff were friendly. The hot chocolate from the dispensing machine das weak but the cappuccino was good. Breakfast was served with a smile and was very fresh and tasty. Will definately try another branch.","Very impressed with the food! We had to drop our car at the mechanic and decided to walk around to find a breakfast spot when we stumbled upon Weatherspoons. We had heard their prices were reasonable and decided to give them a try, but walking in we almost walked out again. The venue looked tacky, the table we sat at by the window was covered in crumbs which we decided to wipe off with a tissue. We had a look at the sticky menus on the table and decided on our breakfasts. The staff were friendly. The hot chocolate from the dispensing machine das weak but the cappuccino was good. Breakfast was served with a smile and was very fresh and tasty. Will definately try another branch."
6798,sentiment,1,en-UK,Google,"First time trying Uyghur food, overall very delicious mains and great value for money. Lambtugur dumplings: delicious, dough is thicker than other Asian dumplings I had, almost similar to a pelmeni. The meat is well seasoned and goes well with the vinegary chilli oil Diced Leghmen: was intrigued by the idea of diced noodles and it definitely delivered. There was a great crunch from the veg, the sauce was spicy, numbing and a little funky which was delicious. Kept having more! Etles spicy trotters: the sauce on this is truly exceptional, I personally love the texture of trotters so I really enjoyed this dish, maybe something for the more adventurous eaters as my friend did n't like the texture( but still loved the sauce). Honey cake: dense and oddly cold, was n't the best honey cake I had. If I were to come to Etles again I stick to the mains! The staff is friendly, food comes out quick, overall great value for money with large portion sizes. Enjoyed it!","First time trying Uyghur food, overall very delicious mains and great value for money. Lambtugur dumplings: delicious, dough is thicker than other Asian dumplings I had, almost similar to a pelmeni. The meat is well seasoned and goes well with the vinegary chilli oil Diced Leghmen: was intrigued by the idea of diced noodles and it definitely delivered. There was a great crunch from the veg, the sauce was spicy, numbing and a little funky which was delicious. Kept having more! Etles spicy trotters: the sauce on this is truly exceptional, I personally love the texture of trotters so I really enjoyed this dish, maybe something for the more adventurous eaters as my friend did n't like the texture( but still loved the sauce). Honey cake: dense and oddly cold, was n't the best honey cake I had. If I were to come to Etles again I stick to the mains! The staff is friendly, food comes out quick, overall great value for money with large portion sizes. Enjoyed it!"
3170,sentiment,1,en-IN,Google,Very good food and service. Had meals and nattukozhi hearty taste and good care by owner. Must visit in salem for unique military style food.,Very good food and service. Had meals and nattukozhi hearty taste and good care by owner. Must visit in salem for unique military style food.
2949,sentiment,1,en-IN,Google,"It's a very good place, good food, good atmosphere. Service is also good. It's also near Town hall which makes it more accessible. Overall a very nice place, I visit it very often.","It's a very good place, good food, good atmosphere. Service is also good. It's also near Town hall which makes it more accessible. Overall a very nice place, I visit it very often."
2761,sentiment,0,en-IN,Google,Screen size or seat or sound system are very bad please improve it.,Screen size or seat or sound system are very bad please improve it.
4341,sentiment,1,en-IN,Google,"Delicious South Indian eatery opposite Sharavu Mahaganapati temple. Their combo is a super saver with variety of dishes. The quantity is filling and worth the price. Service time is a bit more than usual as it is very systematic. Coffee, tea costs","Delicious South Indian eatery opposite Sharavu Mahaganapati temple. Their combo is a super saver with variety of dishes. The quantity is filling and worth the price. Service time is a bit more than usual as it is very systematic. Coffee, tea costs"
4234,sentiment,1,en-IN,Google,All the chats items tastes super and delicious..... They have a combo menu too so that u can taste all the menu items in one order.,All the chats items tastes super and delicious..... They have a combo menu too so that u can taste all the menu items in one order.
6505,sentiment,1,en-UK,Google,"Lovely breakfast with exceptional, attentive service. Not the quickest but it was very busy and certainly worth the wait. Quite pricey, however had less costing more in other places. The scrambled eggs were possibly the best I've tasted anywhere. Our server was excellent and informative, giving us the supplier location of the local sausages, which were really tasty with great texture. Would certainly go there again for a bit of luxury.","Lovely breakfast with exceptional, attentive service. Not the quickest but it was very busy and certainly worth the wait. Quite pricey, however had less costing more in other places. The scrambled eggs were possibly the best I've tasted anywhere. Our server was excellent and informative, giving us the supplier location of the local sausages, which were really tasty with great texture. Would certainly go there again for a bit of luxury."
872,sentiment,1,en-AU,Google,Good place for a few drinks and nibbles but after 7PM be prepared to pay stupid money for drinks. Happy hour is worth it. Crowd of people are a good mix of young and old so felt ok.. Dress to impress,Good place for a few drinks and nibbles but after 7PM be prepared to pay stupid money for drinks. Happy hour is worth it. Crowd of people are a good mix of young and old so felt ok.. Dress to impress
829,sentiment,0,en-AU,Google,"We got # 13( Giovanne) pizza, # 28( Portofino) pizza and Garlic Prawn Pasta. The pizzas were really good. Nice and tasty, plenty of toppings and crust was n't too thick. Pasta however was far too oily( see attached photo) and the pasta itself was extremely bland. The bacon on the other hand was too salty. Bad pairing of flavours. This dish needs maybe pesto or some other flavour to tie it together. Manager was more than happy to take the pasta off our bill, which was very generous of him. Environment and service I can not fault, just the pasta was a let down.","We got # <num>( Giovanne) pizza, # <num>( Portofino) pizza and Garlic Prawn Pasta. The pizzas were really good. Nice and tasty, plenty of toppings and crust was n't too thick. Pasta however was far too oily( see attached photo) and the pasta itself was extremely bland. The bacon on the other hand was too salty. Bad pairing of flavours. This dish needs maybe pesto or some other flavour to tie it together. Manager was more than happy to take the pasta off our bill, which was very generous of him. Environment and service I can not fault, just the pasta was a let down."
